Timestamp,Identifier,PupilPositionX,PupilPositionY,PupilPositionZ,UnityWorldPositionX,UnityWorldPositionY,UnityWorldPositionZ
1.0000,norm_pos_1,0.2104,0.4296,0.0000,-5.6090,2.1947,-12.6967
1.0000,norm_pos_1,0.2110,0.4304,0.0000,-5.6082,2.1971,-12.6976
1.0000,norm_pos_1,0.2106,0.4307,0.0000,-5.6097,2.1974,-12.6952
1.0000,norm_pos_1,0.2113,0.4299,0.0000,-5.6099,2.1956,-12.6974
1.0000,norm_pos_1,0.2111,0.4284,0.0000,-5.6110,2.1911,-12.6979
1.0000,norm_pos_1,0.2127,0.4285,0.0000,-5.6116,2.1917,-12.7009
1.0000,norm_pos_1,0.2121,0.4282,0.0000,-5.6135,2.1897,-12.6992
1.0000,norm_pos_1,0.2122,0.4288,0.0000,-5.6130,2.1914,-12.6990
1.0000,norm_pos_1,0.2125,0.4281,0.0000,-5.6133,2.1896,-12.7003
1.0000,norm_pos_1,0.2138,0.4277,0.0000,-5.6129,2.1892,-12.7038
1.0000,norm_pos_1,0.2144,0.4275,0.0000,-5.6128,2.1888,-12.7055
1.0000,norm_pos_1,0.2146,0.4277,0.0000,-5.6132,2.1891,-12.7057
1.0000,norm_pos_1,0.2127,0.4274,0.0000,-5.6144,2.1875,-12.7008
1.0000,norm_pos_1,0.2122,0.4280,0.0000,-5.6138,2.1890,-12.6995
1.0000,norm_pos_1,0.2129,0.4285,0.0000,-5.6131,2.1907,-12.7010
1.0000,norm_pos_1,0.2005,0.4326,0.0000,-5.6167,2.1963,-12.6664
0.9900,norm_pos_1,0.1771,0.4619,0.0000,-5.6080,2.2681,-12.5883
0.9900,norm_pos_1,0.2359,0.5293,0.0000,-5.5317,2.4846,-12.6971
0.9900,norm_pos_1,0.3109,0.5762,0.0000,-5.4624,2.6509,-12.8597
0.9440,norm_pos_1,0.4743,0.6491,0.0000,-5.3308,2.9301,-13.2333
0.9900,norm_pos_1,0.5420,0.6763,0.0000,-5.2784,3.0376,-13.3900
1.0000,norm_pos_1,0.5581,0.6858,0.0000,-5.2637,3.0715,-13.4247
1.0000,norm_pos_1,0.5501,0.6864,0.0000,-5.2673,3.0694,-13.4036
1.0000,norm_pos_1,0.5392,0.6896,0.0000,-5.2706,3.0729,-13.3724
1.0000,norm_pos_1,0.5399,0.6921,0.0000,-5.2686,3.0801,-13.3725
1.0000,norm_pos_1,0.5428,0.6927,0.0000,-5.2667,3.0832,-13.3795
1.0000,norm_pos_1,0.5328,0.6916,0.0000,-5.2725,3.0756,-13.3544
1.0000,norm_pos_1,0.5329,0.6926,0.0000,-5.2717,3.0767,-13.3522
1.0000,norm_pos_1,0.5218,0.6914,0.0000,-5.2782,3.0683,-13.3246
0.9842,norm_pos_1,0.5149,0.6928,0.0000,-5.2806,3.0668,-13.3033
0.9765,norm_pos_1,0.5107,0.6914,0.0000,-5.2837,3.0609,-13.2935
1.0000,norm_pos_1,0.5063,0.6903,0.0000,-5.2868,3.0559,-13.2828
0.9916,norm_pos_1,0.5090,0.6911,0.0000,-5.2853,3.0559,-13.2858
0.8964,norm_pos_1,0.4995,0.6898,0.0000,-5.2911,3.0480,-13.2621
1.0000,norm_pos_1,0.4975,0.6894,0.0000,-5.2927,3.0429,-13.2538
1.0000,norm_pos_1,0.4803,0.6866,0.0000,-5.3039,3.0269,-13.2116
1.0000,norm_pos_1,0.4750,0.6842,0.0000,-5.3084,3.0177,-13.1997
1.0000,norm_pos_1,0.4717,0.6817,0.0000,-5.3119,3.0092,-13.1928
1.0000,norm_pos_1,0.4687,0.6801,0.0000,-5.3149,3.0015,-13.1849
1.0000,norm_pos_1,0.4731,0.6807,0.0000,-5.3127,3.0047,-13.1943
1.0000,norm_pos_1,0.4708,0.6802,0.0000,-5.3143,3.0022,-13.1887
1.0000,norm_pos_1,0.4668,0.6796,0.0000,-5.3169,2.9987,-13.1788
0.9788,norm_pos_1,0.4672,0.6800,0.0000,-5.3164,3.0000,-13.1796
0.9198,norm_pos_1,0.4666,0.6800,0.0000,-5.3170,3.0001,-13.1773
0.8841,norm_pos_1,0.4648,0.6780,0.0000,-5.3194,2.9936,-13.1738
0.9731,norm_pos_1,0.4644,0.6780,0.0000,-5.3196,2.9955,-13.1741
1.0000,norm_pos_1,0.4695,0.6783,0.0000,-5.3167,2.9986,-13.1870
0.9998,norm_pos_1,0.4545,0.6761,0.0000,-5.3263,2.9855,-13.1498
0.8673,norm_pos_1,0.4504,0.6753,0.0000,-5.3289,2.9832,-13.1418
0.8056,norm_pos_1,0.4531,0.6762,0.0000,-5.3268,2.9870,-13.1480
0.9448,norm_pos_1,0.4506,0.6764,0.0000,-5.3279,2.9881,-13.1429
0.8224,norm_pos_1,0.4681,0.6805,0.0000,-5.3158,3.0077,-13.1850
0.9450,norm_pos_1,0.4658,0.6811,0.0000,-5.3166,3.0082,-13.1788
0.9105,norm_pos_1,0.4611,0.6802,0.0000,-5.3196,3.0043,-13.1681
0.9056,norm_pos_1,0.4598,0.6803,0.0000,-5.3202,3.0041,-13.1648
0.8509,norm_pos_1,0.4673,0.6818,0.0000,-5.3152,3.0128,-13.1834
0.9584,norm_pos_1,0.4527,0.6795,0.0000,-5.3244,2.9998,-13.1475
0.8797,norm_pos_1,0.4622,0.6829,0.0000,-5.3171,3.0137,-13.1695
1.0000,norm_pos_1,0.4602,0.6851,0.0000,-5.3167,3.0189,-13.1631
1.0000,norm_pos_1,0.4561,0.6835,0.0000,-5.3199,3.0125,-13.1535
0.9999,norm_pos_1,0.4630,0.6848,0.0000,-5.3154,3.0197,-13.1696
0.9188,norm_pos_1,0.4460,0.6814,0.0000,-5.3274,3.0015,-13.1266
0.8994,norm_pos_1,0.4483,0.6820,0.0000,-5.3258,3.0043,-13.1320
0.9430,norm_pos_1,0.4368,0.6761,0.0000,-5.3360,2.9824,-13.1064
0.9900,norm_pos_1,0.4635,0.6358,0.0000,-5.3495,2.8811,-13.1992
0.9900,norm_pos_1,0.4035,0.5887,0.0000,-5.4139,2.7214,-13.0764
0.8418,norm_pos_1,0.3952,0.5837,0.0000,-5.4225,2.7032,-13.0572
0.8853,norm_pos_1,0.3724,0.5541,0.0000,-5.4550,2.6097,-13.0182
0.8288,norm_pos_1,0.3714,0.5486,0.0000,-5.4593,2.5938,-13.0192
1.0000,norm_pos_1,0.3849,0.5408,0.0000,-5.4572,2.5783,-13.0589
1.0000,norm_pos_1,0.3912,0.5386,0.0000,-5.4552,2.5751,-13.0762
1.0000,norm_pos_1,0.3835,0.5378,0.0000,-5.4594,2.5699,-13.0574
1.0000,norm_pos_1,0.3810,0.5356,0.0000,-5.4622,2.5628,-13.0524
1.0000,norm_pos_1,0.3883,0.5364,0.0000,-5.4577,2.5683,-13.0706
1.0000,norm_pos_1,0.3875,0.5342,0.0000,-5.4597,2.5618,-13.0699
1.0000,norm_pos_1,0.3837,0.5324,0.0000,-5.4624,2.5555,-13.0619
1.0000,norm_pos_1,0.3835,0.5313,0.0000,-5.4633,2.5524,-13.0621
1.0000,norm_pos_1,0.3874,0.5320,0.0000,-5.4602,2.5576,-13.0723
0.9580,norm_pos_1,0.3844,0.5302,0.0000,-5.4631,2.5511,-13.0657
1.0000,norm_pos_1,0.3900,0.5307,0.0000,-5.4597,2.5551,-13.0797
1.0000,norm_pos_1,0.3926,0.5315,0.0000,-5.4572,2.5599,-13.0866
1.0000,norm_pos_1,0.3943,0.5326,0.0000,-5.4556,2.5637,-13.0902
1.0000,norm_pos_1,0.3963,0.5326,0.0000,-5.4545,2.5655,-13.0947
1.0000,norm_pos_1,0.4041,0.5336,0.0000,-5.4496,2.5719,-13.1140
1.0000,norm_pos_1,0.4012,0.5333,0.0000,-5.4514,2.5699,-13.1066
1.0000,norm_pos_1,0.4013,0.5333,0.0000,-5.4514,2.5697,-13.1069
1.0000,norm_pos_1,0.4017,0.5370,0.0000,-5.4489,2.5811,-13.1044
1.0000,norm_pos_1,0.4005,0.5360,0.0000,-5.4512,2.5767,-13.1001
1.0000,norm_pos_1,0.3935,0.5342,0.0000,-5.4563,2.5682,-13.0833
1.0000,norm_pos_1,0.3967,0.5349,0.0000,-5.4541,2.5717,-13.0912
0.9312,norm_pos_1,0.3975,0.5339,0.0000,-5.4543,2.5693,-13.0937
1.0000,norm_pos_1,0.4082,0.5343,0.0000,-5.4489,2.5759,-13.1189
1.0000,norm_pos_1,0.3997,0.5330,0.0000,-5.4553,2.5690,-13.0954
1.0000,norm_pos_1,0.4032,0.5343,0.0000,-5.4525,2.5742,-13.1037
1.0000,norm_pos_1,0.4064,0.5345,0.0000,-5.4506,2.5762,-13.1117
1.0000,norm_pos_1,0.4073,0.5334,0.0000,-5.4507,2.5737,-13.1147
1.0000,norm_pos_1,0.4023,0.5328,0.0000,-5.4546,2.5705,-13.1005
1.0000,norm_pos_1,0.3909,0.5297,0.0000,-5.4631,2.5563,-13.0733
0.9782,norm_pos_1,0.3922,0.5306,0.0000,-5.4624,2.5596,-13.0747
1.0000,norm_pos_1,0.3938,0.5306,0.0000,-5.4616,2.5602,-13.0787
1.0000,norm_pos_1,0.3971,0.5318,0.0000,-5.4589,2.5653,-13.0865
1.0000,norm_pos_1,0.3956,0.5313,0.0000,-5.4606,2.5637,-13.0823
0.9863,norm_pos_1,0.3945,0.5313,0.0000,-5.4612,2.5632,-13.0793
1.0000,norm_pos_1,0.3934,0.5306,0.0000,-5.4626,2.5607,-13.0767
1.0000,norm_pos_1,0.3811,0.5259,0.0000,-5.4726,2.5419,-13.0486
1.0000,norm_pos_1,0.3792,0.5263,0.0000,-5.4735,2.5420,-13.0434
1.0000,norm_pos_1,0.3849,0.5294,0.0000,-5.4682,2.5534,-13.0558
1.0000,norm_pos_1,0.3864,0.5277,0.0000,-5.4691,2.5489,-13.0600
1.0000,norm_pos_1,0.3802,0.5271,0.0000,-5.4730,2.5444,-13.0444
1.0000,norm_pos_1,0.3851,0.5288,0.0000,-5.4699,2.5508,-13.0550
1.0000,norm_pos_1,0.3848,0.5283,0.0000,-5.4704,2.5492,-13.0546
1.0000,norm_pos_1,0.3899,0.5298,0.0000,-5.4665,2.5558,-13.0665
1.0000,norm_pos_1,0.3902,0.5285,0.0000,-5.4676,2.5532,-13.0671
1.0000,norm_pos_1,0.3798,0.5258,0.0000,-5.4760,2.5427,-13.0400
1.0000,norm_pos_1,0.3822,0.5266,0.0000,-5.4741,2.5460,-13.0456
1.0000,norm_pos_1,0.3858,0.5265,0.0000,-5.4721,2.5474,-13.0547
0.9261,norm_pos_1,0.3766,0.5236,0.0000,-5.4792,2.5351,-13.0332
0.9725,norm_pos_1,0.3874,0.5250,0.0000,-5.4734,2.5465,-13.0557
0.9452,norm_pos_1,0.4200,0.5310,0.0000,-5.4504,2.5785,-13.1347
0.9900,norm_pos_1,0.4812,0.5199,0.0000,-5.4222,2.5804,-13.2916
1.0000,norm_pos_1,0.4903,0.5207,0.0000,-5.4162,2.5870,-13.3141
1.0000,norm_pos_1,0.5162,0.5243,0.0000,-5.3992,2.6140,-13.3697
0.7647,norm_pos_1,0.5339,0.5268,0.0000,-5.3867,2.6293,-13.4128
0.7826,norm_pos_1,0.5525,0.5284,0.0000,-5.3743,2.6422,-13.4591
0.7427,norm_pos_1,0.5624,0.5273,0.0000,-5.3688,2.6438,-13.4850
1.0000,norm_pos_1,0.5568,0.5218,0.0000,-5.3758,2.6295,-13.4643
1.0000,norm_pos_1,0.5663,0.5241,0.0000,-5.3684,2.6404,-13.4869
1.0000,norm_pos_1,0.5669,0.5250,0.0000,-5.3674,2.6431,-13.4880
0.8382,norm_pos_1,0.5722,0.5263,0.0000,-5.3633,2.6493,-13.5006
0.9233,norm_pos_1,0.5669,0.5251,0.0000,-5.3681,2.6451,-13.4787
0.9614,norm_pos_1,0.5550,0.5203,0.0000,-5.3788,2.6260,-13.4517
1.0000,norm_pos_1,0.5541,0.5194,0.0000,-5.3809,2.6226,-13.4441
0.9654,norm_pos_1,0.5501,0.5172,0.0000,-5.3858,2.6144,-13.4319
1.0000,norm_pos_1,0.5470,0.5153,0.0000,-5.3890,2.6078,-13.4252
0.8878,norm_pos_1,0.5463,0.5155,0.0000,-5.3893,2.6079,-13.4234
0.8821,norm_pos_1,0.5430,0.5134,0.0000,-5.3928,2.6006,-13.4163
1.0000,norm_pos_1,0.5433,0.5147,0.0000,-5.3923,2.6041,-13.4161
0.9524,norm_pos_1,0.5463,0.5153,0.0000,-5.3899,2.6070,-13.4233
1.0000,norm_pos_1,0.5448,0.5150,0.0000,-5.3910,2.6056,-13.4218
0.9663,norm_pos_1,0.5466,0.5147,0.0000,-5.3899,2.6056,-13.4264
1.0000,norm_pos_1,0.5443,0.5138,0.0000,-5.3920,2.6021,-13.4213
1.0000,norm_pos_1,0.5401,0.5134,0.0000,-5.3944,2.5998,-13.4141
0.8784,norm_pos_1,0.5425,0.5135,0.0000,-5.3928,2.6010,-13.4203
0.9797,norm_pos_1,0.5416,0.5127,0.0000,-5.3930,2.5994,-13.4218
1.0000,norm_pos_1,0.5425,0.5131,0.0000,-5.3922,2.6007,-13.4238
0.9542,norm_pos_1,0.5491,0.5169,0.0000,-5.3857,2.6144,-13.4379
0.9975,norm_pos_1,0.5502,0.5165,0.0000,-5.3846,2.6149,-13.4442
0.9562,norm_pos_1,0.5438,0.5136,0.0000,-5.3904,2.6039,-13.4299
1.0000,norm_pos_1,0.5436,0.5141,0.0000,-5.3903,2.6053,-13.4290
0.9750,norm_pos_1,0.5385,0.5126,0.0000,-5.3938,2.6001,-13.4194
1.0000,norm_pos_1,0.5469,0.5144,0.0000,-5.3873,2.6091,-13.4395
0.9598,norm_pos_1,0.5506,0.5169,0.0000,-5.3829,2.6199,-13.4493
0.9487,norm_pos_1,0.5564,0.5187,0.0000,-5.3781,2.6277,-13.4628
0.8925,norm_pos_1,0.5565,0.5179,0.0000,-5.3786,2.6255,-13.4635
1.0000,norm_pos_1,0.5522,0.5173,0.0000,-5.3810,2.6242,-13.4540
0.6118,norm_pos_1,0.3165,0.4219,0.0000,-5.5855,2.2483,-12.9173
0.9900,norm_pos_1,0.4087,0.4536,0.0000,-5.5087,2.3793,-13.1308
0.9900,norm_pos_1,0.3684,0.4288,0.0000,-5.5469,2.2931,-13.0456
0.7444,norm_pos_1,0.3728,0.4039,0.0000,-5.5570,2.2249,-13.0747
0.9900,norm_pos_1,0.3327,0.3980,0.0000,-5.5856,2.1900,-12.9766
0.9697,norm_pos_1,0.3343,0.3953,0.0000,-5.5861,2.1831,-12.9824
0.9113,norm_pos_1,0.3413,0.3946,0.0000,-5.5821,2.1843,-13.0005
1.0000,norm_pos_1,0.3439,0.3935,0.0000,-5.5810,2.1825,-13.0079
1.0000,norm_pos_1,0.3426,0.3932,0.0000,-5.5817,2.1811,-13.0056
0.9351,norm_pos_1,0.3437,0.3930,0.0000,-5.5811,2.1811,-13.0083
0.9837,norm_pos_1,0.3443,0.3931,0.0000,-5.5805,2.1824,-13.0096
1.0000,norm_pos_1,0.3466,0.3925,0.0000,-5.5793,2.1818,-13.0159
0.9159,norm_pos_1,0.3483,0.3920,0.0000,-5.5786,2.1810,-13.0205
0.8861,norm_pos_1,0.3492,0.3923,0.0000,-5.5776,2.1837,-13.0217
0.9675,norm_pos_1,0.3524,0.3922,0.0000,-5.5756,2.1849,-13.0300
0.8884,norm_pos_1,0.3556,0.3922,0.0000,-5.5739,2.1870,-13.0373
0.8942,norm_pos_1,0.3554,0.3914,0.0000,-5.5745,2.1845,-13.0372
0.9458,norm_pos_1,0.3568,0.3913,0.0000,-5.5737,2.1849,-13.0407
0.8976,norm_pos_1,0.3569,0.3916,0.0000,-5.5743,2.1851,-13.0407
0.9041,norm_pos_1,0.3568,0.3919,0.0000,-5.5742,2.1858,-13.0402
0.8986,norm_pos_1,0.3597,0.3918,0.0000,-5.5731,2.1866,-13.0474
0.9327,norm_pos_1,0.3577,0.3927,0.0000,-5.5739,2.1881,-13.0416
0.7882,norm_pos_1,0.3587,0.3921,0.0000,-5.5736,2.1868,-13.0447
0.9942,norm_pos_1,0.3593,0.3916,0.0000,-5.5738,2.1863,-13.0451
1.0000,norm_pos_1,0.3573,0.3917,0.0000,-5.5750,2.1857,-13.0399
0.9993,norm_pos_1,0.3551,0.3914,0.0000,-5.5765,2.1837,-13.0346
0.8630,norm_pos_1,0.3525,0.3921,0.0000,-5.5777,2.1847,-13.0276
0.8806,norm_pos_1,0.3576,0.3912,0.0000,-5.5750,2.1845,-13.0411
0.9148,norm_pos_1,0.3585,0.3916,0.0000,-5.5742,2.1860,-13.0431
0.9896,norm_pos_1,0.3587,0.3909,0.0000,-5.5747,2.1834,-13.0441
1.0000,norm_pos_1,0.3581,0.3910,0.0000,-5.5750,2.1833,-13.0427
1.0000,norm_pos_1,0.3644,0.3903,0.0000,-5.5706,2.1847,-13.0597
1.0000,norm_pos_1,0.3703,0.3887,0.0000,-5.5678,2.1829,-13.0757
1.0000,norm_pos_1,0.3676,0.3887,0.0000,-5.5695,2.1815,-13.0690
0.9766,norm_pos_1,0.3684,0.3884,0.0000,-5.5683,2.1821,-13.0712
1.0000,norm_pos_1,0.3636,0.3891,0.0000,-5.5711,2.1818,-13.0584
0.8902,norm_pos_1,0.3643,0.3896,0.0000,-5.5698,2.1837,-13.0608
0.9515,norm_pos_1,0.3634,0.3902,0.0000,-5.5701,2.1848,-13.0581
0.8673,norm_pos_1,0.3648,0.3906,0.0000,-5.5690,2.1866,-13.0614
0.9149,norm_pos_1,0.3665,0.3899,0.0000,-5.5684,2.1850,-13.0665
0.9470,norm_pos_1,0.3634,0.3905,0.0000,-5.5699,2.1854,-13.0583
1.0000,norm_pos_1,0.3638,0.3909,0.0000,-5.5684,2.1880,-13.0592
1.0000,norm_pos_1,0.3633,0.3911,0.0000,-5.5686,2.1883,-13.0579
1.0000,norm_pos_1,0.3635,0.3910,0.0000,-5.5686,2.1879,-13.0585
1.0000,norm_pos_1,0.3645,0.3904,0.0000,-5.5683,2.1869,-13.0612
0.9216,norm_pos_1,0.3656,0.3900,0.0000,-5.5668,2.1876,-13.0640
0.9726,norm_pos_1,0.3666,0.3903,0.0000,-5.5653,2.1898,-13.0666
0.9081,norm_pos_1,0.3663,0.3904,0.0000,-5.5654,2.1899,-13.0659
0.9743,norm_pos_1,0.3642,0.3907,0.0000,-5.5666,2.1900,-13.0602
0.9098,norm_pos_1,0.3648,0.3906,0.0000,-5.5663,2.1899,-13.0617
1.0000,norm_pos_1,0.3654,0.3899,0.0000,-5.5660,2.1886,-13.0640
1.0000,norm_pos_1,0.3630,0.3909,0.0000,-5.5670,2.1903,-13.0571
0.9675,norm_pos_1,0.3650,0.3901,0.0000,-5.5667,2.1887,-13.0625
0.8800,norm_pos_1,0.3664,0.3902,0.0000,-5.5658,2.1894,-13.0661
0.9463,norm_pos_1,0.3647,0.3905,0.0000,-5.5667,2.1896,-13.0617
0.9979,norm_pos_1,0.3641,0.3901,0.0000,-5.5673,2.1882,-13.0602
1.0000,norm_pos_1,0.3643,0.3898,0.0000,-5.5681,2.1873,-13.0601
1.0000,norm_pos_1,0.3617,0.3905,0.0000,-5.5702,2.1879,-13.0523
1.0000,norm_pos_1,0.3584,0.3912,0.0000,-5.5719,2.1886,-13.0434
0.9502,norm_pos_1,0.3592,0.3910,0.0000,-5.5715,2.1882,-13.0455
0.9435,norm_pos_1,0.3587,0.3906,0.0000,-5.5720,2.1869,-13.0446
1.0000,norm_pos_1,0.3544,0.3915,0.0000,-5.5755,2.1871,-13.0315
1.0000,norm_pos_1,0.3537,0.3920,0.0000,-5.5765,2.1882,-13.0280
1.0000,norm_pos_1,0.3558,0.3911,0.0000,-5.5756,2.1865,-13.0341
1.0000,norm_pos_1,0.3574,0.3908,0.0000,-5.5748,2.1865,-13.0382
0.9648,norm_pos_1,0.3536,0.3914,0.0000,-5.5769,2.1865,-13.0281
0.8958,norm_pos_1,0.3546,0.3908,0.0000,-5.5771,2.1862,-13.0296
0.9120,norm_pos_1,0.3543,0.3906,0.0000,-5.5774,2.1854,-13.0288
1.0000,norm_pos_1,0.3529,0.3907,0.0000,-5.5791,2.1849,-13.0243
0.8794,norm_pos_1,0.3538,0.3905,0.0000,-5.5787,2.1847,-13.0266
0.9324,norm_pos_1,0.3540,0.3906,0.0000,-5.5785,2.1851,-13.0271
0.8127,norm_pos_1,0.3561,0.3902,0.0000,-5.5778,2.1849,-13.0320
1.0000,norm_pos_1,0.3538,0.3902,0.0000,-5.5792,2.1841,-13.0263
1.0000,norm_pos_1,0.3524,0.3910,0.0000,-5.5796,2.1868,-13.0214
0.9292,norm_pos_1,0.3542,0.3906,0.0000,-5.5786,2.1866,-13.0261
1.0000,norm_pos_1,0.3509,0.3914,0.0000,-5.5803,2.1875,-13.0173
0.9761,norm_pos_1,0.3513,0.3908,0.0000,-5.5804,2.1860,-13.0186
0.9435,norm_pos_1,0.3487,0.3904,0.0000,-5.5816,2.1842,-13.0122
1.0000,norm_pos_1,0.3471,0.3907,0.0000,-5.5825,2.1844,-13.0082
0.9770,norm_pos_1,0.3468,0.3910,0.0000,-5.5824,2.1851,-13.0072
1.0000,norm_pos_1,0.3530,0.3903,0.0000,-5.5787,2.1859,-13.0234
0.9277,norm_pos_1,0.3501,0.3912,0.0000,-5.5801,2.1873,-13.0154
0.8670,norm_pos_1,0.3505,0.3916,0.0000,-5.5799,2.1882,-13.0164
0.8382,norm_pos_1,0.3472,0.3911,0.0000,-5.5823,2.1855,-13.0084
0.9315,norm_pos_1,0.3488,0.3908,0.0000,-5.5821,2.1848,-13.0117
1.0000,norm_pos_1,0.3524,0.3902,0.0000,-5.5801,2.1847,-13.0213
0.9343,norm_pos_1,0.3498,0.3909,0.0000,-5.5818,2.1857,-13.0134
0.8774,norm_pos_1,0.3485,0.3911,0.0000,-5.5825,2.1858,-13.0098
0.9948,norm_pos_1,0.3448,0.3915,0.0000,-5.5848,2.1853,-13.0001
0.9651,norm_pos_1,0.3459,0.3909,0.0000,-5.5855,2.1837,-13.0017
0.9402,norm_pos_1,0.3414,0.3911,0.0000,-5.5884,2.1822,-12.9903
1.0000,norm_pos_1,0.3413,0.3904,0.0000,-5.5888,2.1803,-12.9906
0.9572,norm_pos_1,0.3436,0.3904,0.0000,-5.5873,2.1812,-12.9964
0.9288,norm_pos_1,0.3413,0.3910,0.0000,-5.5906,2.1812,-12.9878
0.8997,norm_pos_1,0.3427,0.3909,0.0000,-5.5924,2.1809,-12.9884
0.9466,norm_pos_1,0.3468,0.3905,0.0000,-5.5899,2.1815,-12.9989
0.7883,norm_pos_1,0.3463,0.3905,0.0000,-5.5902,2.1814,-12.9976
1.0000,norm_pos_1,0.3458,0.3905,0.0000,-5.5905,2.1814,-12.9964
0.9999,norm_pos_1,0.3430,0.3900,0.0000,-5.5943,2.1796,-12.9858
0.9422,norm_pos_1,0.3400,0.3900,0.0000,-5.5964,2.1782,-12.9783
1.0000,norm_pos_1,0.3415,0.3898,0.0000,-5.5966,2.1791,-12.9791
1.0000,norm_pos_1,0.3419,0.3890,0.0000,-5.5967,2.1771,-12.9806
0.9060,norm_pos_1,0.3404,0.3891,0.0000,-5.5977,2.1767,-12.9766
0.9686,norm_pos_1,0.3407,0.3893,0.0000,-5.5974,2.1774,-12.9775
0.8830,norm_pos_1,0.3383,0.3893,0.0000,-5.6005,2.1764,-12.9690
0.9153,norm_pos_1,0.3372,0.3891,0.0000,-5.6014,2.1754,-12.9663
0.9197,norm_pos_1,0.3338,0.3900,0.0000,-5.6045,2.1757,-12.9561
1.0000,norm_pos_1,0.3190,0.3931,0.0000,-5.6133,2.1780,-12.9166
0.9900,norm_pos_1,0.3145,0.4030,0.0000,-5.6134,2.2017,-12.8983
0.9900,norm_pos_1,0.3201,0.4184,0.0000,-5.6011,2.2476,-12.9025
0.9026,norm_pos_1,0.3225,0.4232,0.0000,-5.5987,2.2623,-12.9028
0.9900,norm_pos_1,0.3543,0.4508,0.0000,-5.5610,2.3542,-12.9651
1.0000,norm_pos_1,0.3611,0.4558,0.0000,-5.5534,2.3714,-12.9791
0.9970,norm_pos_1,0.3597,0.4549,0.0000,-5.5548,2.3684,-12.9761
0.9838,norm_pos_1,0.3553,0.4543,0.0000,-5.5612,2.3655,-12.9603
0.9840,norm_pos_1,0.3589,0.4553,0.0000,-5.5580,2.3700,-12.9687
1.0000,norm_pos_1,0.3593,0.4555,0.0000,-5.5616,2.3709,-12.9634
1.0000,norm_pos_1,0.3618,0.4567,0.0000,-5.5590,2.3752,-12.9691
1.0000,norm_pos_1,0.3629,0.4557,0.0000,-5.5588,2.3728,-12.9723
0.9948,norm_pos_1,0.3597,0.4555,0.0000,-5.5672,2.3703,-12.9563
1.0000,norm_pos_1,0.3575,0.4548,0.0000,-5.5693,2.3673,-12.9512
1.0000,norm_pos_1,0.3576,0.4530,0.0000,-5.5774,2.3602,-12.9436
1.0000,norm_pos_1,0.3646,0.4532,0.0000,-5.5718,2.3635,-12.9610
1.0000,norm_pos_1,0.3589,0.4513,0.0000,-5.5774,2.3559,-12.9479
1.0000,norm_pos_1,0.3545,0.4507,0.0000,-5.5812,2.3523,-12.9373
1.0000,norm_pos_1,0.3550,0.4500,0.0000,-5.5888,2.3490,-12.9295
1.0000,norm_pos_1,0.3552,0.4470,0.0000,-5.5903,2.3407,-12.9320
1.0000,norm_pos_1,0.3574,0.4465,0.0000,-5.5961,2.3395,-12.9275
1.0000,norm_pos_1,0.3588,0.4465,0.0000,-5.5949,2.3399,-12.9311
1.0000,norm_pos_1,0.3527,0.4466,0.0000,-5.6000,2.3379,-12.9157
1.0000,norm_pos_1,0.3483,0.4440,0.0000,-5.6128,2.3306,-12.8946
1.0000,norm_pos_1,0.3487,0.4412,0.0000,-5.6140,2.3230,-12.8972
1.0000,norm_pos_1,0.3447,0.4384,0.0000,-5.6272,2.3157,-12.8761
1.0000,norm_pos_1,0.3350,0.4372,0.0000,-5.6366,2.3091,-12.8529
1.0000,norm_pos_1,0.3348,0.4370,0.0000,-5.6370,2.3083,-12.8524
1.0000,norm_pos_1,0.3306,0.4368,0.0000,-5.6509,2.3055,-12.8303
1.0000,norm_pos_1,0.3256,0.4344,0.0000,-5.6570,2.2971,-12.8194
1.0000,norm_pos_1,0.3225,0.4345,0.0000,-5.6709,2.2936,-12.8005
1.0000,norm_pos_1,0.3188,0.4317,0.0000,-5.6762,2.2845,-12.7930
0.9963,norm_pos_1,0.3201,0.4293,0.0000,-5.6764,2.2782,-12.7977
1.0000,norm_pos_1,0.3136,0.4284,0.0000,-5.6937,2.2710,-12.7723
0.9878,norm_pos_1,0.3135,0.4263,0.0000,-5.6951,2.2651,-12.7733
1.0000,norm_pos_1,0.3131,0.4253,0.0000,-5.7063,2.2575,-12.7651
1.0000,norm_pos_1,0.3109,0.4241,0.0000,-5.7092,2.2536,-12.7604
1.0000,norm_pos_1,0.3083,0.4221,0.0000,-5.7131,2.2472,-12.7553
1.0000,norm_pos_1,0.3105,0.4221,0.0000,-5.7109,2.2478,-12.7607
0.9982,norm_pos_1,0.3115,0.4199,0.0000,-5.7220,2.2357,-12.7580
1.0000,norm_pos_1,0.3157,0.4184,0.0000,-5.7271,2.2292,-12.7625
1.0000,norm_pos_1,0.3178,0.4170,0.0000,-5.7256,2.2260,-12.7686
0.9699,norm_pos_1,0.3150,0.4154,0.0000,-5.7296,2.2209,-12.7628
1.0000,norm_pos_1,0.3175,0.4133,0.0000,-5.7283,2.2154,-12.7701
0.9769,norm_pos_1,0.3172,0.4127,0.0000,-5.7291,2.2138,-12.7695
1.0000,norm_pos_1,0.3147,0.4103,0.0000,-5.7413,2.2047,-12.7581
0.9570,norm_pos_1,0.3125,0.4100,0.0000,-5.7526,2.2011,-12.7460
